姓名,性別,年紀,體重,chest_max,shoulder_max,hand_max,back_max,belly_max,leg_max,胸體力值,肩體力值,手體力值,背體力值,腹體力值,腿體力值,菜單,菜單評分,難度
User_4585,0,34,89.8,346,240,405,355,425,431,346,240,405,355,425,431,"{'chest_menu': ['啞鈴臥推', 'Cable機器飛鳥'], 'back_menu': ['反向划船', '直臂下拉', '繩索下拉'], 'shoulder_menu': ['YTWL肩部訓練'], 'hand_menu': ['反手彎舉'], 'leg_menu': ['抬腿', '側弓步', '後踢腿'], 'belly_menu': ['腹肌滾輪']}",12.397176159383383,3
User_4586,0,35,95.1,291,466,329,471,259,453,291,466,329,471,259,453,"{'chest_menu': ['上斜啞鈴臥推', '繩索交叉', '史密斯臥推'], 'back_menu': ['吊環引體向上', '寬握引體向上', '繩索下拉'], 'shoulder_menu': ['YTWL肩部訓練'], 'hand_menu': ['三頭伸展'], 'leg_menu': ['硬舉', '單腿硬舉', '髖部推力'], 'belly_menu': ['提膝仰臥起坐']}",14.695907198430866,5
User_4587,1,50,63.4,422,493,335,271,448,432,422,493,335,271,448,432,"{'chest_menu': ['繩索交叉'], 'back_menu': ['反向划船'], 'shoulder_menu': ['臉拉', '肩上推舉'], 'hand_menu': ['彈力帶二頭肌彎舉', '彈力帶三頭肌伸展', '反向握法彎舉'], 'leg_menu': ['靠牆深蹲'], 'belly_menu': ['仰臥抬腿']}",11.139770646564983,3
User_4588,1,64,98.3,402,276,394,422,399,473,402,276,394,422,399,473,"{'chest_menu': [], 'back_menu': ['單臂啞鈴划船'], 'shoulder_menu': ['臉拉'], 'hand_menu': ['鋼索三頭肌下壓', '反手彎舉'], 'leg_menu': ['彈力帶深蹲'], 'belly_menu': ['超人式']}",7.451892919412292,2
User_4589,1,50,80.8,441,347,357,436,442,377,441,347,357,436,442,377,"{'chest_menu': ['彈力帶胸部推舉'], 'back_menu': [], 'shoulder_menu': ['站姿啞鈴肩推'], 'hand_menu': ['反手彎舉'], 'leg_menu': ['臀橋', '側弓步', '抬腿', '箱式深蹲', '膝蓋深蹲', '側臥抬腿', '驢子踢腿'], 'belly_menu': ['仰臥抬腿']}",10.470158594720694,3
User_4590,1,52,92.4,397,450,499,447,338,373,397,450,499,447,338,373,"{'chest_menu': ['彈力帶胸部推舉'], 'back_menu': ['單臂啞鈴划船'], 'shoulder_menu': ['前平舉'], 'hand_menu': ['反向握法彎舉', '三頭伸展'], 'leg_menu': ['小腿提踵', '臀橋', '後踢腿', '彈力帶深蹲', '靠牆深蹲'], 'belly_menu': ['棒式側邊抬腿']}",11.052726758786376,2
User_4591,1,55,75.3,378,334,301,334,253,480,378,334,301,334,253,480,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': [], 'belly_menu': ['毛巾捲腹']}",1.0956601690009293,1
User_4592,1,26,81.3,424,349,305,224,413,273,424,349,305,224,413,273,"{'chest_menu': ['史密斯臥推'], 'back_menu': ['地雷管划船', '反向高位下拉'], 'shoulder_menu': ['站姿啞鈴肩推'], 'hand_menu': ['三頭伸展', '法式推舉', '鋼索三頭肌下壓'], 'leg_menu': [], 'belly_menu': ['提膝仰臥起坐', '羅馬椅仰臥起坐']}",11.82872565783868,3
User_4593,0,48,99.3,277,445,385,334,276,329,277,445,385,334,276,329,"{'chest_menu': ['史密斯臥推', '跪姿伏地挺身'], 'back_menu': ['Cable機器划船', '引體向上', '反向划船'], 'shoulder_menu': ['面朝下肩部伸展'], 'hand_menu': ['集中彎舉'], 'leg_menu': ['彈力帶深蹲'], 'belly_menu': ['棒式側邊抬腿', 'V字起坐']}",12.460490625816586,5
User_4594,1,33,66.3,436,209,296,348,478,417,436,209,296,348,478,417,"{'chest_menu': ['Cable機器飛鳥'], 'back_menu': ['坐姿划船'], 'shoulder_menu': ['槓鈴肩推', '肩上推舉'], 'hand_menu': ['骷髏破碎機', '反手彎舉', '鎚式彎舉'], 'leg_menu': ['反向弓箭步', '驢子踢腿', '體前屈'], 'belly_menu': ['藥球傳遞']}",13.127035859510983,5
User_4595,0,46,62.8,478,325,462,310,205,439,478,325,462,310,205,439,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': [], 'belly_menu': ['眼鏡蛇式']}",0.8765281352007435,1
User_4596,1,54,64.1,255,277,290,361,470,254,255,277,290,361,470,254,"{'chest_menu': ['窄距臥推'], 'back_menu': ['坐姿划船'], 'shoulder_menu': ['俯身側平舉'], 'hand_menu': ['彈力帶二頭肌彎舉'], 'leg_menu': ['側臥抬腿', '深蹲', '膝蓋深蹲', '硬舉', '抬腿'], 'belly_menu': ['自行車式仰臥起坐']}",10.593673644092629,5
User_4597,1,28,89.9,339,249,209,405,338,357,339,249,209,405,338,357,"{'chest_menu': ['史密斯臥推'], 'back_menu': ['滑輪下拉'], 'shoulder_menu': ['肩上推舉'], 'hand_menu': ['啞鈴過頭伸展', '彈力帶三頭肌伸展'], 'leg_menu': ['後踢腿', '小腿提踵'], 'belly_menu': ['腹肌滾輪', '俄羅斯轉體']}",10.700508194702449,3
User_4598,1,62,68.0,362,326,366,272,456,238,362,326,366,272,456,238,"{'chest_menu': ['史密斯臥推', '繩索交叉', '窄距伏地挺身', '臥推', 'Cable機器飛鳥', '蜘蛛人伏地挺身'], 'back_menu': ['Cable機器划船', '地雷管划船'], 'shoulder_menu': ['啞鈴推舉'], 'hand_menu': ['Zottman彎舉'], 'leg_menu': ['小腿提踵', '臀橋', '抬腿'], 'belly_menu': ['提膝仰臥起坐']}",17.087368684344746,5
User_4599,0,49,69.0,330,353,252,452,352,319,330,353,252,452,352,319,"{'chest_menu': ['Cable機器飛鳥'], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['三頭伸展', '彈力帶二頭肌彎舉'], 'leg_menu': [], 'belly_menu': ['棒式側邊抬腿', '俄羅斯轉體', 'V字起坐']}",7.289954139651526,2
User_4600,1,51,92.4,313,416,433,352,436,349,313,416,433,352,436,349,"{'chest_menu': ['蜘蛛人伏地挺身'], 'back_menu': ['坐姿划船'], 'shoulder_menu': ['面朝下肩部伸展'], 'hand_menu': ['反手彎舉', '彈力帶二頭肌彎舉'], 'leg_menu': ['膝蓋深蹲', '後踢腿'], 'belly_menu': ['自行車式仰臥起坐']}",9.552321806408113,3
User_4601,0,20,52.2,424,433,209,231,272,438,424,433,209,231,272,438,"{'chest_menu': ['上斜啞鈴臥推'], 'back_menu': ['單臂啞鈴划船'], 'shoulder_menu': ['槓鈴肩推', '站姿啞鈴肩推', 'T字俯臥撐'], 'hand_menu': ['三頭伸展'], 'leg_menu': ['踢腿'], 'belly_menu': ['毛巾捲腹']}",10.26699252239278,5
User_4602,1,40,88.2,387,486,327,453,491,458,387,486,327,453,491,458,"{'chest_menu': ['吊環飛鳥'], 'back_menu': ['單臂高位下拉'], 'shoulder_menu': ['臉拉'], 'hand_menu': ['彈力帶二頭肌彎舉'], 'leg_menu': ['後踢腿'], 'belly_menu': ['藥球傳遞', '自行車式仰臥起坐']}",8.251354486660048,2
User_4603,0,19,92.6,436,363,356,484,338,489,436,363,356,484,338,489,"{'chest_menu': ['上斜槓鈴臥推', '繩索交叉'], 'back_menu': ['單臂高位下拉'], 'shoulder_menu': ['阿諾推舉'], 'hand_menu': ['過頭啞鈴伸展', 'Zottman彎舉'], 'leg_menu': ['俄羅斯深蹲', '單腿硬舉', '側弓步', '保加利亞分腿蹲', '膝蓋深蹲'], 'belly_menu': ['自行車式仰臥起坐']}",13.604837901464398,5
User_4604,0,30,80.3,328,285,276,226,341,305,328,285,276,226,341,305,"{'chest_menu': ['Cable機器飛鳥'], 'back_menu': ['單臂啞鈴划船'], 'shoulder_menu': ['側平舉', 'T字俯臥撐'], 'hand_menu': ['啞鈴過頭伸展'], 'leg_menu': ['靠牆深蹲', '踢腿', '體前屈'], 'belly_menu': ['仰臥抬腿', '羅馬椅仰臥起坐']}",10.622047484511302,2
User_4605,0,49,84.6,467,369,387,419,322,416,467,369,387,419,322,416,"{'chest_menu': ['臥推', '窄距臥推', 'Cable機器飛鳥'], 'back_menu': ['地雷管划船', '單臂啞鈴划船'], 'shoulder_menu': ['槓鈴肩推', 'YTWL肩部訓練', 'T字俯臥撐'], 'hand_menu': ['法式推舉', '集中彎舉'], 'leg_menu': ['腿部推舉', '靠牆深蹲'], 'belly_menu': ['藥球傳遞']}",16.877751779941047,5
User_4606,0,53,75.0,241,448,327,242,301,338,241,448,327,242,301,338,"{'chest_menu': ['史密斯臥推'], 'back_menu': ['划船'], 'shoulder_menu': ['面朝下肩部伸展'], 'hand_menu': ['骷髏破碎機'], 'leg_menu': ['體前屈'], 'belly_menu': ['藥球傳遞', '眼鏡蛇式']}",7.955266192712779,4
User_4607,1,46,74.7,328,382,327,311,454,246,328,382,327,311,454,246,"{'chest_menu': ['彈力帶胸部推舉'], 'back_menu': ['反向划船'], 'shoulder_menu': ['俯身側平舉'], 'hand_menu': ['二頭彎舉'], 'leg_menu': ['反向弓箭步', '體前屈', '羅馬尼亞硬舉'], 'belly_menu': ['仰臥抬腿']}",8.542693397837176,4
User_4608,0,43,79.4,412,267,271,436,420,214,412,267,271,436,420,214,"{'chest_menu': ['啞鈴飛鳥', '史密斯臥推', '吊環飛鳥'], 'back_menu': ['單臂高位下拉', '滑輪下拉', '單臂啞鈴划船'], 'shoulder_menu': ['肩上推舉'], 'hand_menu': ['鎚式彎舉'], 'leg_menu': ['側弓步'], 'belly_menu': ['眼鏡蛇式', '毛巾捲腹']}",13.495302546779065,3
User_4609,1,45,86.7,276,259,426,357,442,500,276,259,426,357,442,500,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': ['前平舉'], 'hand_menu': [], 'leg_menu': ['小腿提踵'], 'belly_menu': []}",2.1775759860008272,1
User_4610,1,49,84.3,270,319,458,360,393,476,270,319,458,360,393,476,"{'chest_menu': [], 'back_menu': ['單臂啞鈴划船'], 'shoulder_menu': [], 'hand_menu': ['骷髏破碎機'], 'leg_menu': ['臀橋'], 'belly_menu': []}",3.227860591449292,2
User_4611,0,31,77.3,475,335,483,472,293,346,475,335,483,472,293,346,"{'chest_menu': ['Cable機器飛鳥', '窄距伏地挺身', '蝴蝶機夾胸', '吊環飛鳥'], 'back_menu': ['繩索下拉'], 'shoulder_menu': ['YTWL肩部訓練'], 'hand_menu': ['彈力帶二頭肌彎舉'], 'leg_menu': ['膝蓋深蹲', '側臥抬腿', '抬腿'], 'belly_menu': ['眼鏡蛇式']}",12.61373595643632,4
User_4612,0,43,51.9,454,499,309,212,412,264,454,499,309,212,412,264,"{'chest_menu': ['上斜啞鈴臥推'], 'back_menu': ['Cable機器划船', '引體向上', '繩索下拉'], 'shoulder_menu': ['YTWL肩部訓練'], 'hand_menu': ['啞鈴過頭伸展', '骷髏破碎機'], 'leg_menu': ['深蹲'], 'belly_menu': ['藥球傳遞', '羅馬椅仰臥起坐']}",12.358973539086433,4
User_4613,1,35,54.0,375,227,281,418,352,452,375,227,281,418,352,452,"{'chest_menu': ['上斜啞鈴臥推'], 'back_menu': ['繩索下拉', 'Cable機器划船'], 'shoulder_menu': ['面朝下肩部伸展'], 'hand_menu': ['啞鈴過頭伸展'], 'leg_menu': ['側弓步', '踢腿'], 'belly_menu': []}",8.355243479326003,3
User_4614,0,20,96.7,497,467,282,282,317,441,497,467,282,282,317,441,"{'chest_menu': ['吊環飛鳥', '窄距伏地挺身', '啞鈴飛鳥', '上斜槓鈴臥推'], 'back_menu': ['T槓划船', '坐姿划船'], 'shoulder_menu': ['側平舉'], 'hand_menu': ['集中彎舉', '彈力帶二頭肌彎舉'], 'leg_menu': ['小腿提踵', '彈力帶深蹲'], 'belly_menu': ['自行車式仰臥起坐', '超人式']}",16.452789913149566,4
User_4615,1,44,90.7,288,266,325,334,363,411,288,266,325,334,363,411,"{'chest_menu': ['跪姿伏地挺身'], 'back_menu': [], 'shoulder_menu': ['前平舉', '啞鈴推舉'], 'hand_menu': ['三頭伸展'], 'leg_menu': ['抬腿', '後踢腿'], 'belly_menu': ['自行車式仰臥起坐', '瑞士球捲腹', '仰臥抬腿']}",9.709107848613485,2
User_4616,1,27,97.2,317,493,281,464,349,467,317,493,281,464,349,467,"{'chest_menu': ['上斜啞鈴臥推'], 'back_menu': ['划船', '繩索下拉', 'Cable機器划船'], 'shoulder_menu': ['YTWL肩部訓練'], 'hand_menu': ['鋼索三頭肌下壓', '反向握法彎舉', '啞鈴過頭伸展', '彈力帶三頭肌伸展'], 'leg_menu': [], 'belly_menu': ['提膝仰臥起坐', '羅馬椅仰臥起坐', '眼鏡蛇式']}",14.930377513558481,3
User_4617,1,51,90.0,208,297,240,234,225,452,208,297,240,234,225,452,"{'chest_menu': ['Cable機器飛鳥', '上斜啞鈴臥推'], 'back_menu': ['Cable機器划船', '坐姿划船'], 'shoulder_menu': ['T字俯臥撐', '啞鈴推舉', '坐姿啞鈴肩推', '臉拉', '前平舉', '俯身側平舉'], 'hand_menu': ['Zottman彎舉', '過頭啞鈴伸展', '骷髏破碎機'], 'leg_menu': [], 'belly_menu': ['毛巾捲腹', '羅馬椅仰臥起坐']}",19.90615495355807,3
User_4618,1,23,88.4,492,277,449,263,489,383,492,277,449,263,489,383,"{'chest_menu': ['繩索交叉'], 'back_menu': ['直臂下拉'], 'shoulder_menu': ['蝴蝶機反向飛鳥'], 'hand_menu': ['法式推舉', '三頭伸展'], 'leg_menu': ['保加利亞分腿蹲'], 'belly_menu': ['傑克刀']}",8.716952437989512,5
User_4619,0,55,88.6,258,387,201,429,320,361,258,387,201,429,320,361,"{'chest_menu': ['繩索交叉', '史密斯臥推', '窄距臥推'], 'back_menu': ['寬握引體向上'], 'shoulder_menu': ['前平舉', '站姿啞鈴肩推'], 'hand_menu': ['彈力帶三頭肌伸展', '啞鈴過頭伸展'], 'leg_menu': ['六角槓硬舉'], 'belly_menu': ['瑞士球捲腹']}",13.016769607950684,4
User_4620,0,51,98.1,401,365,314,471,237,258,401,365,314,471,237,258,"{'chest_menu': ['吊環飛鳥', '啞鈴飛鳥', '臥推'], 'back_menu': ['寬握引體向上'], 'shoulder_menu': ['俯身側平舉'], 'hand_menu': ['鋼索三頭肌下壓', '三頭伸展'], 'leg_menu': ['單腿硬舉', '反向弓箭步', '踢腿', '俄羅斯深蹲'], 'belly_menu': ['超人式']}",13.835943255343985,4
User_4621,0,24,59.3,393,309,228,324,471,207,393,309,228,324,471,207,"{'chest_menu': ['上斜槓鈴臥推'], 'back_menu': ['T槓划船', '寬握引體向上', '反向划船'], 'shoulder_menu': ['前平舉', 'YTWL肩部訓練'], 'hand_menu': ['法式推舉', '反向握法彎舉', '鋼索三頭肌下壓'], 'leg_menu': ['保加利亞分腿蹲', '過頭深蹲'], 'belly_menu': ['懸掛舉腿', '仰臥抬腿']}",16.13954243002621,4
User_4622,1,31,60.9,414,385,397,462,437,298,414,385,397,462,437,298,"{'chest_menu': ['上斜槓鈴臥推'], 'back_menu': ['划船', '坐姿划船', '反向划船', '反向高位下拉'], 'shoulder_menu': ['T字俯臥撐'], 'hand_menu': ['啞鈴過頭伸展', '過頭啞鈴伸展'], 'leg_menu': ['側臥抬腿'], 'belly_menu': ['仰臥抬腿']}",12.253961563513057,4
User_4623,0,57,96.3,378,324,381,333,376,492,378,324,381,333,376,492,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': ['前平舉'], 'hand_menu': [], 'leg_menu': ['膝蓋深蹲'], 'belly_menu': ['棒式側邊抬腿']}",2.9609615939297007,1
User_4624,1,43,61.3,228,345,488,421,241,494,228,345,488,421,241,494,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': [], 'belly_menu': []}",0.0,1
User_4625,0,31,57.9,316,200,259,476,391,485,316,200,259,476,391,485,"{'chest_menu': ['上斜啞鈴臥推'], 'back_menu': ['單臂啞鈴划船'], 'shoulder_menu': ['臉拉', '槓鈴肩推'], 'hand_menu': ['集中彎舉'], 'leg_menu': ['後踢腿', '彈力帶深蹲'], 'belly_menu': ['仰臥抬腿']}",9.844669654976283,5
User_4626,1,44,74.5,244,429,337,416,243,434,244,429,337,416,243,434,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['反向握法彎舉'], 'leg_menu': [], 'belly_menu': []}",1.193699917104172,1
User_4627,0,57,77.6,284,368,483,369,440,279,284,368,483,369,440,279,"{'chest_menu': ['窄距臥推', '啞鈴臥推', '窄距伏地挺身'], 'back_menu': ['單臂啞鈴划船'], 'shoulder_menu': ['YTWL肩部訓練', 'T字俯臥撐', '肩上推舉'], 'hand_menu': ['反手彎舉'], 'leg_menu': ['體前屈', '箱式深蹲', '反向弓箭步'], 'belly_menu': ['腹肌滾輪', '提膝仰臥起坐', '傑克刀']}",15.827798017868473,5
User_4628,1,44,71.7,201,441,422,388,308,234,201,441,422,388,308,234,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': ['YTWL肩部訓練'], 'hand_menu': ['反向握法彎舉', '彈力帶三頭肌伸展', '彈力帶二頭肌彎舉'], 'leg_menu': [], 'belly_menu': ['鳥狗式']}",6.524903451179005,1
User_4629,0,65,94.8,374,303,308,255,365,480,374,303,308,255,365,480,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['彈力帶三頭肌伸展'], 'leg_menu': [], 'belly_menu': ['提膝仰臥起坐']}",2.3317871910032832,1
User_4630,0,22,54.7,457,432,335,204,258,392,457,432,335,204,258,392,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': [], 'belly_menu': []}",0.0,1
User_4631,0,55,91.0,389,427,498,417,262,307,389,427,498,417,262,307,"{'chest_menu': ['蜘蛛人伏地挺身', '繩索交叉'], 'back_menu': [], 'shoulder_menu': ['面朝下肩部伸展'], 'hand_menu': ['法式推舉'], 'leg_menu': ['體前屈'], 'belly_menu': ['瑞士球捲腹']}",7.387163732053984,3
User_4632,1,21,83.3,391,316,399,396,449,222,391,316,399,396,449,222,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': [], 'belly_menu': ['眼鏡蛇式']}",0.8765281352007435,1
User_4633,0,27,81.1,462,475,365,257,381,353,462,475,365,257,381,353,"{'chest_menu': ['Cable機器飛鳥', '蝴蝶機夾胸'], 'back_menu': ['反向高位下拉', '引體向上', '單臂啞鈴划船'], 'shoulder_menu': ['側平舉'], 'hand_menu': ['啞鈴過頭伸展', '二頭彎舉'], 'leg_menu': ['驢子踢腿'], 'belly_menu': ['懸掛舉腿']}",12.989000211765523,4
User_4634,1,49,92.0,466,226,410,209,397,299,466,226,410,209,397,299,"{'chest_menu': ['吊環飛鳥'], 'back_menu': ['滑輪下拉', '寬握引體向上', 'T槓划船'], 'shoulder_menu': ['肩上推舉', 'YTWL肩部訓練', '臉拉', 'T字俯臥撐'], 'hand_menu': ['鎚式彎舉'], 'leg_menu': ['彈力帶深蹲', '踢腿'], 'belly_menu': ['藥球傳遞', '自行車式仰臥起坐', '提膝仰臥起坐']}",17.18324394236465,4
User_4635,0,53,83.6,229,493,480,363,376,230,229,493,480,363,376,230,"{'chest_menu': ['跪姿伏地挺身'], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': [], 'leg_menu': ['後踢腿'], 'belly_menu': []}",1.8008896111661359,1
User_4636,0,56,77.1,336,482,334,422,433,423,336,482,334,422,433,423,"{'chest_menu': ['史密斯臥推'], 'back_menu': ['引體向上'], 'shoulder_menu': ['阿諾推舉'], 'hand_menu': ['彈力帶二頭肌彎舉'], 'leg_menu': ['驢子踢腿', '側弓步', '羅馬尼亞硬舉', '六角槓硬舉', '反向弓箭步', '直腿硬舉'], 'belly_menu': ['眼鏡蛇式', '藥球傳遞']}",12.568865064285186,4
User_4637,0,34,77.7,452,234,272,429,299,401,452,234,272,429,299,401,"{'chest_menu': ['啞鈴飛鳥', '窄距伏地挺身', 'Cable機器飛鳥'], 'back_menu': ['T槓划船', '直臂下拉'], 'shoulder_menu': ['坐姿啞鈴肩推', '槓鈴肩推'], 'hand_menu': ['過頭啞鈴伸展', '集中彎舉', '鎚式彎舉'], 'leg_menu': ['驢子踢腿'], 'belly_menu': ['棒式側邊抬腿']}",15.655515336796277,4
User_4638,0,19,50.1,350,414,350,351,441,422,350,414,350,351,441,422,"{'chest_menu': ['繩索交叉'], 'back_menu': ['單臂啞鈴划船'], 'shoulder_menu': ['側平舉', '啞鈴推舉'], 'hand_menu': ['法式推舉', '反向握法彎舉', '過頭啞鈴伸展'], 'leg_menu': ['小腿提踵', '踢腿', '俄羅斯深蹲', '彈力帶深蹲'], 'belly_menu': ['羅馬椅仰臥起坐', '超人式']}",14.925130272976247,2
User_4639,1,26,59.0,268,207,292,312,335,261,268,207,292,312,335,261,"{'chest_menu': ['啞鈴飛鳥', 'Cable機器飛鳥', '窄距伏地挺身', '跪姿伏地挺身'], 'back_menu': [], 'shoulder_menu': ['面朝下肩部伸展'], 'hand_menu': ['反向握法彎舉', 'Zottman彎舉'], 'leg_menu': ['臀橋'], 'belly_menu': ['瑞士球捲腹']}",10.952312270539114,3
User_4640,1,61,88.3,260,395,277,303,255,303,260,395,277,303,255,303,"{'chest_menu': ['啞鈴臥推'], 'back_menu': ['單臂高位下拉'], 'shoulder_menu': ['槓鈴肩推'], 'hand_menu': ['三頭伸展', '二頭彎舉'], 'leg_menu': ['側臥抬腿', '驢子踢腿'], 'belly_menu': ['藥球傳遞', '眼鏡蛇式', '瑞士球捲腹']}",11.449390741072529,3
User_4641,0,47,69.1,296,362,434,301,327,374,296,362,434,301,327,374,"{'chest_menu': [], 'back_menu': [], 'shoulder_menu': [], 'hand_menu': ['彈力帶二頭肌彎舉'], 'leg_menu': ['後踢腿', '抬腿'], 'belly_menu': []}",2.794415021364081,1
User_4642,1,36,82.2,421,443,348,361,233,338,421,443,348,361,233,338,"{'chest_menu': ['蜘蛛人伏地挺身'], 'back_menu': ['引體向上', '坐姿划船', '吊環引體向上', '直臂下拉'], 'shoulder_menu': ['YTWL肩部訓練', '啞鈴推舉'], 'hand_menu': ['反手彎舉', '骷髏破碎機'], 'leg_menu': ['靠牆深蹲', '抬腿', '彈力帶深蹲', '俄羅斯深蹲'], 'belly_menu': ['俄羅斯轉體', '瑞士球捲腹', 'V字起坐', '藥球傳遞', '超人式']}",20.672796233578985,4
User_4643,1,47,98.8,380,380,391,414,295,270,380,380,391,414,295,270,"{'chest_menu': ['蝴蝶機夾胸', '臥推'], 'back_menu': ['寬握引體向上', '滑輪下拉'], 'shoulder_menu': ['坐姿啞鈴肩推'], 'hand_menu': ['彈力帶二頭肌彎舉', '法式推舉'], 'leg_menu': ['抬腿'], 'belly_menu': ['懸吊式抬腿']}",12.017153284810199,5
User_4644,1,63,91.6,298,389,332,407,292,262,298,389,332,407,292,262,"{'chest_menu': ['窄距伏地挺身'], 'back_menu': ['划船', '單臂啞鈴划船'], 'shoulder_menu': ['蝴蝶機反向飛鳥', '前平舉', '槓鈴肩推', '啞鈴推舉'], 'hand_menu': ['鋼索三頭肌下壓', '過頭啞鈴伸展'], 'leg_menu': ['體前屈', '深蹲'], 'belly_menu': ['超人式']}",14.97312780660701,5
User_4645,1,65,58.4,230,288,279,464,452,251,230,288,279,464,452,251,"{'chest_menu': ['跪姿伏地挺身'], 'back_menu': [], 'shoulder_menu': ['臉拉'], 'hand_menu': ['鎚式彎舉', '彈力帶三頭肌伸展', '二頭彎舉', '過頭啞鈴伸展', '骷髏破碎機', '彈力帶二頭肌彎舉'], 'leg_menu': ['驢子踢腿'], 'belly_menu': []}",11.829824360985448,2
